timestamp,traffic,elevation,distance
0,48.90909711810053,50.0,1305.4072893322787
1,43.89769976313805,52.64362337302798,1258.0565487171157
2,51.46783606769985,55.27568685368276,1216.6894808560446
3,48.246139568075826,57.88468109805921,1180.6656828997434
4,52.32891922712235,60.45919763815279,1149.4189418390072
5,45.44125590423691,62.98797876818734,1122.446255853827
6,47.00366779509021,65.45996677169809,1099.2981777462703
7,50.61921157637662,67.86435227411226,1079.5704107329861
8,62.195122077790195,70.19062150939375,1062.8965755170716
9,47.64218819326566,72.4286022940669,1048.942070588861
10,42.49540157636657,74.56850850758671,1037.3989576175363
11,50.345143204539085,76.60098288455393,1027.9818155124494
12,55.2316079525059,78.51713793165588,1020.4245167226878
13,50.74395920059117,80.3085947904134,1014.4778851183951
14,58.39487357720163,81.967519875797,1009.9081946829687
15,48.06897413984133,83.48665913050114,1006.4964613332363
16,51.263531169699355,84.8593697450911,1004.03846640001
17,51.10145608971155,86.07964920531836,1002.3454305097542
18,48.99112916061453,87.14216153958829,1001.245232687999
19,50.42686102556397,88.04226065180615,1000.5840443106905
20,47.41746548758374,88.77601063757322,1000.2282246845035
21,50.32358850827008,89.3402029948953,1000.0663085325007
22,48.3461102393957,89.73237065414553,1000.0109092816142
23,46.234207517055935,89.95079876593219,1000.0003687031643
24,47.76120679956218,89.99453219969877,1000.0000045535492
25,46.3267335885621,89.86337972026679,1000.002842864163
26,59.90845885063808,89.55791482405874,1000.0297678464884
27,48.38706493806702,89.07947323134397,1000.1290756424321
28,46.867083983768644,88.43014704547393,1000.3754728635034
29,48.95998463803647,87.61277560464646,1000.8686112883761
30,54.72213395350418,86.6309330662023,1001.7312911939275
31,55.53252402800362,85.48891277774447,1003.1074940409708
32,48.473564642639175,84.19170850342155,1005.1604190497471
33,43.67322075157604,82.74499258746769,1008.0706980546298
34,53.436522287232414,81.1550911504845,1012.0349511509064
35,43.499091751046514,79.42895642692527,1017.2648254705551
36,49.93270199234764,77.57413636474263,1023.9866349164982
37,59.151939624173735,75.59874162013266,1032.4416937155906
38,53.643035204450044,73.51141009169893,1042.8874144963079
39,48.08873964980791,71.32126914911976,1055.599224638153
40,50.62199542144336,69.03789572148295,1070.8733442445005
41,49.894455813598235,66.67127441981162,1089.0304656412593
42,55.04947193968513,64.23175387690065,1110.4203772960486
43,45.29873546961906,61.730001495378595,1135.4275831921268
44,51.5847870229941,59.17695680187008,1164.477979912702
45,61.733227012778784,56.583783611229364,1198.0466650284618
46,41.73988464765978,53.96182121001853,1236.6669576126012
47,57.76810278339683,51.32253477269232,1280.940708681684
48,56.34750790318835,48.67746522730767,1331.5499568717894
49,48.511569091437565,46.0381787899815,1389.2699286863804
50,41.26701699700311,43.41621638877065,1454.9832716925134
51,50.649262519522125,40.82304319812995,1529.6952101850509
52,51.935988140009385,38.2699985046214,1614.548976153408
53,51.544552539779616,35.768246123099345,1710.840319235245
54,53.78322041934469,33.32872558018839,1820.0290285931874
55,60.76350938806003,30.96210427851706,1943.7440528593527
56,50.19405308042525,28.678730850880257,2083.776773728885
57,52.662573051415706,26.488589908301094,2242.054018319657
58,53.77524553334639,24.40125837986734,2420.5782206875215
59,58.07041940027202,22.42586363525737,2621.316611753278
60,47.64955930114352,20.57104357307475,2846.0146710048593
61,54.11257266861042,18.844908849515512,3095.9025144266616
62,56.86196196468942,17.255007412532308,3371.259569620364
63,54.826967383168224,15.808291496578441,3670.8093025328794
64,49.95470835884012,14.511087222255526,3990.943046514646
65,50.73628267835108,13.369066933797711,4324.835192444059
66,53.9192803261834,12.387224395353556,4661.623321738519
67,59.29593633724264,11.569852954526077,4985.977563214608
68,54.89484807940766,10.920526768656032,5278.514842466842
69,56.42377472469151,10.442085175941259,5517.498480704266
70,68.21431542195226,10.136620279733208,5681.949577619972
71,46.826545316015796,10.00546780030124,5755.655452132212
72,49.920657842524534,10.049201234067809,5730.862935180526
73,55.1158357280962,10.267629345854473,5610.214105737467
74,58.83899383439025,10.659797005104707,5406.074728145367
75,58.021049539966405,11.223989362426778,5137.556704072903
76,67.50132851842315,11.957739348193854,4826.483924296231
77,52.023644563866526,12.857838460411713,4493.72018094372
78,54.28868414555245,13.920350794681632,4156.745648833853
79,58.071836141809456,15.14063025490892,3828.6438328399026
80,58.16683855921007,16.513340869498847,3518.1711177364937
81,55.28182814021548,18.032480124203005,3230.4323842049503
82,50.331674953944045,19.691405209586588,2967.7639072442967
83,54.77253323611516,21.482862068344126,2730.5773959152543
84,54.50102297662846,23.399017115446085,2518.053519046425
85,63.94141134133922,25.43149149241328,2328.659726605696
86,55.333417812166786,27.571397705933087,2160.510453755595
87,68.81980109750053,29.80937849060622,2011.602945802811
88,58.54530867982723,32.135647725887715,1879.9624052657193
89,60.55803954202051,34.54003322830192,1763.7246543217107
90,55.974323036798026,37.01202123181265,1661.1776603550331
91,57.66343096744843,39.540802361847206,1570.777111214482
92,52.835938106955716,42.11531890194075,1491.1463775001398
93,55.74028374414104,44.72431314631722,1421.067656844989
94,55.73022009530991,47.35637662697204,1359.4686287638594
95,61.12569167447124,49.99999999999999,1305.4072893322789
96,62.53153379197082,52.64362337302798,1258.0565487171157
97,58.11575644262562,55.27568685368273,1216.689480856045
98,48.47758591730913,57.88468109805919,1180.6656828997436
99,68.17621074416188,60.45919763815281,1149.418941839007
100,66.68359034143563,62.98797876818733,1122.446255853827
101,63.639581822730314,65.45996677169809,1099.2981777462703
102,57.9964414088288,67.86435227411224,1079.5704107329864
103,60.35406684564445,70.19062150939374,1062.8965755170716
104,58.52320663979299,72.42860229406693,1048.9420705888608
105,56.93465234171284,74.5685085075867,1037.3989576175366
106,56.96914216678611,76.60098288455393,1027.9818155124494
107,55.6426970296218,78.51713793165587,1020.4245167226878
108,60.28692612126123,80.30859479041338,1014.4778851183952
109,51.385387534063526,81.96751987579697,1009.9081946829687
110,60.657715728393455,83.48665913050114,1006.4964613332363
111,61.67642321719431,84.8593697450911,1004.03846640001
112,56.62255514599505,86.07964920531835,1002.3454305097542
113,58.149707621260035,87.14216153958827,1001.245232687999
114,65.94216580667869,88.04226065180613,1000.5840443106905
115,61.6715921853549,88.77601063757322,1000.2282246845035
116,144.3721224483505,89.3402029948953,1000.0663085325007
117,65.4644997646995,89.73237065414553,1000.0109092816142
118,64.64673115521083,89.95079876593219,1000.0003687031643
119,68.75037153054923,89.99453219969877,1000.0000045535492
120,59.7861032071324,89.8633797202668,1000.002842864163
121,66.2312234851224,89.55791482405874,1000.0297678464884
122,55.86578894013965,89.07947323134397,1000.1290756424321
123,58.68055727701634,88.43014704547393,1000.3754728635034
124,57.37488945930918,87.61277560464646,1000.8686112883761
125,66.3769716833909,86.6309330662023,1001.7312911939275
126,60.64791655029662,85.48891277774447,1003.1074940409708
127,65.68894235224465,84.19170850342155,1005.1604190497471
128,57.06303549261821,82.74499258746769,1008.0706980546298
129,65.40785946771906,81.15509115048452,1012.0349511509064
130,59.089834118423084,79.42895642692528,1017.2648254705551
131,53.7208547988616,77.5741363647426,1023.9866349164984
132,54.6166627985464,75.59874162013267,1032.4416937155906
133,66.90804524788307,73.51141009169893,1042.8874144963079
134,62.246275034499384,71.32126914911976,1055.599224638153
135,61.501041720458915,69.03789572148294,1070.8733442445005
136,56.26858870951022,66.67127441981161,1089.0304656412593
137,59.24785527650913,64.23175387690064,1110.4203772960486
138,64.75926672443678,61.730001495378566,1135.4275831921273
139,55.08019656633712,59.176956801870105,1164.4779799127016
140,57.326769843736535,56.583783611229386,1198.0466650284616
141,61.495477298713354,53.961821210018535,1236.666957612601
142,56.17626242202726,51.32253477269235,1280.9407086816834
143,63.741067784691154,48.677465227307685,1331.5499568717892
144,72.77634216659916,46.038178789981494,1389.2699286863806
145,57.166016042486206,43.41621638877064,1454.9832716925134
146,68.76179479088958,40.823043198129994,1529.6952101850493
