timestamp,traffic,elevation,distance
0,7.039353193010715,50.0,1305.4072893322787
1,12.142454510146012,52.64362337302798,1258.0565487171157
2,8.640598936954664,55.27568685368276,1216.6894808560446
3,9.279788315411912,57.88468109805921,1180.6656828997434
4,11.320035893784382,60.45919763815279,1149.4189418390072
5,10.19897774164493,62.98797876818734,1122.446255853827
6,6.85183783356057,65.45996677169809,1099.2981777462703
7,11.749200573299674,67.86435227411226,1079.5704107329861
8,13.058051010793086,70.19062150939375,1062.8965755170716
9,8.919840393588034,72.4286022940669,1048.942070588861
10,14.353434427934651,74.56850850758671,1037.3989576175363
11,10.58468059937793,76.60098288455393,1027.9818155124494
12,9.268732104693209,78.51713793165588,1020.4245167226878
13,13.28822046001853,80.3085947904134,1014.4778851183951
14,13.247877319773503,81.967519875797,1009.9081946829687
15,12.817573820541789,83.48665913050114,1006.4964613332363
16,11.584367022252339,84.8593697450911,1004.03846640001
17,10.918546588591633,86.07964920531836,1002.3454305097542
18,7.904013377284114,87.14216153958829,1001.245232687999
19,12.681203810633633,88.04226065180615,1000.5840443106905
20,12.666238846633027,88.77601063757322,1000.2282246845035
21,11.075546324008227,89.3402029948953,1000.0663085325007
22,13.630611787841545,89.73237065414553,1000.0109092816142
23,11.506562622479757,89.95079876593219,1000.0003687031643
24,13.519416382127524,89.99453219969877,1000.0000045535492
25,13.042286411798603,89.86337972026679,1000.002842864163
26,13.039252864578307,89.55791482405874,1000.0297678464884
27,12.543598511453103,89.07947323134397,1000.1290756424321
28,6.790144893104188,88.43014704547393,1000.3754728635034
29,11.944655618941612,87.61277560464646,1000.8686112883761
30,11.970626355983232,86.6309330662023,1001.7312911939275
31,13.640965156401746,85.48891277774447,1003.1074940409708
32,13.377098034273772,84.19170850342155,1005.1604190497471
33,8.192551386320297,82.74499258746769,1008.0706980546298
34,16.47884366849637,81.1550911504845,1012.0349511509064
35,13.55150813814391,79.42895642692527,1017.2648254705551
36,13.396395373243092,77.57413636474263,1023.9866349164982
37,14.05239543205646,75.59874162013266,1032.4416937155906
38,9.203019491983014,73.51141009169893,1042.8874144963079
39,10.857455153608234,71.32126914911976,1055.599224638153
40,11.3463251714381,69.03789572148295,1070.8733442445005
41,11.978079304224538,66.67127441981162,1089.0304656412593
42,15.549824691805346,64.23175387690065,1110.4203772960486
43,10.514062086008511,61.730001495378595,1135.4275831921268
44,15.759840279566,59.17695680187008,1164.477979912702
45,15.700977325625619,56.583783611229364,1198.0466650284618
46,12.127793262010009,53.96182121001853,1236.6669576126012
47,12.119251521430467,51.32253477269232,1280.940708681684
48,14.86404243056759,48.67746522730767,1331.5499568717894
49,13.752109036065953,46.0381787899815,1389.2699286863804
50,15.895624595803364,43.41621638877065,1454.9832716925134
51,19.223555500560586,40.82304319812995,1529.6952101850509
52,13.948160748461623,38.2699985046214,1614.548976153408
53,17.443502490506834,35.768246123099345,1710.840319235245
54,14.511336468477113,33.32872558018839,1820.0290285931874
55,12.97021320764174,30.96210427851706,1943.7440528593527
56,16.305045482577615,28.678730850880257,2083.776773728885
57,13.58088031678763,26.488589908301094,2242.054018319657
58,16.814203707232657,24.40125837986734,2420.5782206875215
59,15.173873563501516,22.42586363525737,2621.316611753278
60,18.367489780797396,20.57104357307475,2846.0146710048593
61,14.691913734350381,18.844908849515512,3095.9025144266616
62,16.478239233874234,17.255007412532308,3371.259569620364
63,14.859549622776228,15.808291496578441,3670.8093025328794
64,14.533745866858844,14.511087222255526,3990.943046514646
65,14.087698469129936,13.369066933797711,4324.835192444059
66,20.746944445014435,12.387224395353556,4661.623321738519
67,17.99739681010025,11.569852954526077,4985.977563214608
68,14.836317023100602,10.920526768656032,5278.514842466842
69,15.924679399971303,10.442085175941259,5517.498480704266
70,16.004599338814586,10.136620279733208,5681.949577619972
71,17.04108941214156,10.00546780030124,5755.655452132212
72,16.90324181594088,10.049201234067809,5730.862935180526
73,17.17664090194301,10.267629345854473,5610.214105737467
74,16.29569691038906,10.659797005104707,5406.074728145367
75,13.413415035723045,11.223989362426778,5137.556704072903
76,14.275907507614988,11.957739348193854,4826.483924296231
77,20.152618723123894,12.857838460411713,4493.72018094372
78,18.177594832436853,13.920350794681632,4156.745648833853
79,15.717831178231915,15.14063025490892,3828.6438328399026
80,17.442332580560457,16.513340869498847,3518.1711177364937
81,18.970991465003934,18.032480124203005,3230.4323842049503
82,17.525428105912965,19.691405209586588,2967.7639072442967
83,16.303669458419186,21.482862068344126,2730.5773959152543
84,16.040452158178045,23.399017115446085,2518.053519046425
85,17.020086686931148,25.43149149241328,2328.659726605696
86,19.019166856522336,27.571397705933087,2160.510453755595
87,16.33623999682205,29.80937849060622,2011.602945802811
88,15.398710758786166,32.135647725887715,1879.9624052657193
89,15.413049917014673,34.54003322830192,1763.7246543217107
90,18.0171114744926,37.01202123181265,1661.1776603550331
91,18.59921468037813,39.540802361847206,1570.777111214482
92,20.396647178378025,42.11531890194075,1491.1463775001398
93,18.746925476757053,44.72431314631722,1421.067656844989
94,16.300254914128338,47.35637662697204,1359.4686287638594
95,17.239556843626943,49.99999999999999,1305.4072893322789
96,17.441317260629454,52.64362337302798,1258.0565487171157
97,20.564080446574685,55.27568685368273,1216.689480856045
98,18.84594130321622,57.88468109805919,1180.6656828997436
99,19.71893999482704,60.45919763815281,1149.418941839007
100,16.77300017484447,62.98797876818733,1122.446255853827
101,19.49991175022871,65.45996677169809,1099.2981777462703
102,22.234217044286957,67.86435227411224,1079.5704107329864
103,17.968628070355372,70.19062150939374,1062.8965755170716
104,18.34094844400396,72.42860229406693,1048.9420705888608
105,24.049528271060307,74.5685085075867,1037.3989576175366
106,18.275327417726714,76.60098288455393,1027.9818155124494
