timestamp,traffic,elevation,distance
0,47.54292722271307,50.0,1305.4072893322787
1,60.68902645307885,52.64362337302798,1258.0565487171157
2,55.14098641776995,55.27568685368276,1216.6894808560446
3,56.05987928657774,57.88468109805921,1180.6656828997434
4,50.557475400959625,60.45919763815279,1149.4189418390072
5,51.98890824456822,62.98797876818734,1122.446255853827
6,48.811619068605665,65.45996677169809,1099.2981777462703
7,46.42037195975517,67.86435227411226,1079.5704107329861
8,46.13922126868724,70.19062150939375,1062.8965755170716
9,61.46820891059166,72.4286022940669,1048.942070588861
10,100.5051824030714,74.56850850758671,1037.3989576175363
11,44.3461061422344,76.60098288455393,1027.9818155124494
12,55.85415205739443,78.51713793165588,1020.4245167226878
13,64.2497791039913,80.3085947904134,1014.4778851183951
14,43.54270164740587,81.967519875797,1009.9081946829687
15,54.3094875064337,83.48665913050114,1006.4964613332363
16,45.78176743164025,84.8593697450911,1004.03846640001
17,57.25972237853109,86.07964920531836,1002.3454305097542
18,40.87198930654057,87.14216153958829,1001.245232687999
19,52.050472356115705,88.04226065180615,1000.5840443106905
20,53.96183392339126,88.77601063757322,1000.2282246845035
21,44.906955367121796,89.3402029948953,1000.0663085325007
22,54.13723436862274,89.73237065414553,1000.0109092816142
23,49.67962388767154,89.95079876593219,1000.0003687031643
24,60.70629583582764,89.99453219969877,1000.0000045535492
25,45.05845730738294,89.86337972026679,1000.002842864163
26,56.806548132959946,89.55791482405874,1000.0297678464884
27,51.85089354486843,89.07947323134397,1000.1290756424321
28,64.86822761203925,88.43014704547393,1000.3754728635034
29,59.1071196486518,87.61277560464646,1000.8686112883761
30,51.35243396543345,86.6309330662023,1001.7312911939275
31,52.47359605832294,85.48891277774447,1003.1074940409708
32,57.327172925270055,84.19170850342155,1005.1604190497471
33,55.47965596392861,82.74499258746769,1008.0706980546298
34,52.36965308689573,81.1550911504845,1012.0349511509064
35,48.875516779384675,79.42895642692527,1017.2648254705551
36,54.95530818496571,77.57413636474263,1023.9866349164982
37,47.65938972203929,75.59874162013266,1032.4416937155906
38,56.54216418670079,73.51141009169893,1042.8874144963079
39,58.939896603261715,71.32126914911976,1055.599224638153
40,72.5501133975642,69.03789572148295,1070.8733442445005
41,51.47263886033851,66.67127441981162,1089.0304656412593
42,50.49160487909025,64.23175387690065,1110.4203772960486
43,58.999915035806566,61.730001495378595,1135.4275831921268
44,54.08971879268686,59.17695680187008,1164.477979912702
45,52.071631206310414,56.583783611229364,1198.0466650284618
46,57.225024447258704,53.96182121001853,1236.6669576126012
47,51.669084202008754,51.32253477269232,1280.940708681684
48,53.139384277556346,48.67746522730767,1331.5499568717894
49,48.66879878404376,46.0381787899815,1389.2699286863804
50,58.52202839542177,43.41621638877065,1454.9832716925134
51,48.95416755202285,40.82304319812995,1529.6952101850509
52,61.663730472571956,38.2699985046214,1614.548976153408
53,55.77893749681165,35.768246123099345,1710.840319235245
54,53.88532806675717,33.32872558018839,1820.0290285931874
55,56.862819130214426,30.96210427851706,1943.7440528593527
56,63.388197416255444,28.678730850880257,2083.776773728885
57,48.192273236824434,26.488589908301094,2242.054018319657
58,48.64733323362808,24.40125837986734,2420.5782206875215
59,59.8889915972916,22.42586363525737,2621.316611753278
60,50.569624240156266,20.57104357307475,2846.0146710048593
61,51.56462299282113,18.844908849515512,3095.9025144266616
62,53.129384506802346,17.255007412532308,3371.259569620364
63,61.05616880682277,15.808291496578441,3670.8093025328794
64,59.560478336992496,14.511087222255526,3990.943046514646
65,54.89067961010682,13.369066933797711,4324.835192444059
